date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses
4/17/2014,397410459.11,65777,6695650000.00,529.07,34025500,4400,14.9641,null
4/18/2014,324836989.03,56907,6276700000.00,495.80,19042400,3875,12.2238,null
4/19/2014,248536915.40,55652,6073340000.00,479.58,19588200,3925,12.9684,null
4/20/2014,190596531.56,49236,6356070000.00,501.75,12103100,4275,10.8302,null
4/21/2014,339583907.54,60352,6307460000.00,497.74,15171400,4525,13.0990,null
4/22/2014,365549702.89,72777,6280640000.00,495.45,11670900,3875,14.3227,null
4/23/2014,333133627.81,72210,6192560000.00,488.36,9814530,4225,14.3018,null
4/24/2014,228806653.98,72584,6225860000.00,490.82,13009400,3725,14.9885,null
4/25/2014,252141218.76,74038,6345230000.00,500.09,46856500,4150,13.8115,null
4/26/2014,154516227.62,53500,5860330000.00,461.70,12214600,4325,9.5998,null
4/27/2014,116409338.07,52175,5805530000.00,457.24,10949500,4375,11.5908,null
4/28/2014,209530042.73,63632,5470650000.00,430.72,23876600,4025,12.4786,null
4/29/2014,214417063.11,64941,5590030000.00,439.98,16401400,4000,12.7698,null
4/30/2014,193305592.52,63093,5679680000.00,446.89,15244900,3800,12.1904,null
5/1/2014,192307115.09,59248,5690670000.00,447.63,12871800,4000,11.5260,null
5/2/2014,250289930.48,61290,5816390000.00,457.36,10394200,4225,11.8586,null
5/3/2014,241407078.21,55608,5716960000.00,449.40,9849640,3600,10.8355,null
5/4/2014,183104572.41,50453,5580030000.00,438.52,5621260,3850,9.8202,null
5/5/2014,241325068.22,65494,5534140000.00,434.78,10004800,3150,12.9707,null
5/6/2014,273442607.70,76078,5517460000.00,433.36,12507300,4775,14.9667,null
5/7/2014,317307299.64,69353,5468310000.00,429.34,18332200,3900,13.4070,null
5/8/2014,546044969.15,69428,5588990000.00,438.68,9446580,4075,13.7418,null
5/9/2014,563828254.98,66333,5609930000.00,440.18,10347900,4075,15.6876,null
5/10/2014,294403487.66,58170,5742830000.00,450.46,6682600,4325,10.3883,null
5/11/2014,202391878.86,53514,5789010000.00,453.92,12251700,4250,9.9753,null
5/12/2014,222398792.98,70472,5591520000.00,438.30,7383770,3825,12.6927,null
5/13/2014,283101177.57,69847,5634510000.00,441.53,7682670,4300,12.9699,null
5/14/2014,255190482.80,69552,5624310000.00,440.59,9472960,3650,12.1026,null
5/15/2014,325042473.41,72884,5671210000.00,444.14,7362980,4150,12.4858,null
5/16/2014,304155128.29,69004,5714640000.00,447.39,6475100,4700,12.0168,null
5/17/2014,203704297.09,54394,5725990000.00,448.12,2945790,4375,9.7198,null
5/18/2014,122837102.36,49422,5735400000.00,448.70,2857830,4150,8.7056,null
5/19/2014,206988268.04,60924,5703760000.00,446.08,6242620,4250,10.8997,null
5/20/2014,587420834.06,69956,5708560000.00,446.31,40327500,4450,12.7685,null
5/21/2014,370911049.13,71620,6215880000.00,485.80,14626000,4500,13.6527,null
5/22/2014,353612553.91,71593,6297990000.00,492.05,33086500,4275,12.4733,null
5/23/2014,606724011.65,72923,6731160000.00,525.72,34934700,3775,12.8515,null
5/24/2014,478682358.73,56687,6673600000.00,521.05,11499300,4175,11.9063,null
5/25/2014,406997138.01,54733,6729120000.00,525.23,47010300,3875,9.6685,null
5/26/2014,373093357.53,65263,7322870000.00,571.39,29959800,4100,12.1728,null
5/27/2014,502107561.43,69060,7468620000.00,582.59,38032000,3400,12.3408,null
5/28/2014,489045640.39,71994,7333770000.00,571.91,19289000,4450,13.5506,null
5/29/2014,375666958.92,66358,7392820000.00,576.33,18707800,3250,12.2542,null
5/30/2014,478657306.88,66172,7290240000.00,568.18,31985400,4150,11.8388,null
5/31/2014,350889563.09,53375,7902400000.00,615.69,15107100,3800,9.8952,null
6/1/2014,421826753.09,53421,8007450000.00,623.69,45259100,4325,10.6719,null
6/2/2014,518795142.29,62037,8086630000.00,629.64,45450200,4750,11.1496,null
6/3/2014,573738762.28,69112,8486730000.00,660.55,40653700,4350,13.5774,null
6/4/2014,585390326.38,66131,8569660000.00,666.77,37731500,4750,12.1856,null
6/5/2014,598158693.15,67460,8242230000.00,641.07,29621300,3650,12.4139,null
6/6/2014,728077165.41,63108,8478870000.00,659.28,18680100,3475,11.0777,null
6/7/2014,354966136.79,52711,8407050000.00,653.52,15855300,3975,9.0246,null
6/8/2014,492626421.24,47256,8428530000.00,654.99,8614190,3650,8.7016,null
6/9/2014,216679273.20,56526,8439070000.00,655.64,19065400,3400,10.3867,null
6/10/2014,344517823.27,64370,8369550000.00,650.04,17913400,4400,12.0244,null
6/11/2014,322557235.49,62399,8412780000.00,653.19,25163800,3725,11.1572,null
6/12/2014,530805675.84,62964,8160590000.00,633.43,50818800,3975,12.6128,null
6/13/2014,535841553.77,64041,7548170000.00,585.70,35700700,4200,11.8416,null
6/14/2014,266543164.84,58056,7744580000.00,600.75,38481200,4325,9.8242,null
6/15/2014,225424615.53,53365,7427200000.00,575.93,23580900,4800,9.2613,null
6/16/2014,405077406.13,66112,7645650000.00,592.65,28677500,4950,11.2618,null
6/17/2014,242938286.28,66779,7634710000.00,591.59,18597300,4450,11.9676,null
6/18/2014,309249239.91,66501,7872150000.00,609.77,17862000,4125,12.0778,null
6/19/2014,383792806.83,62956,7852650000.00,608.07,12803800,3875,12.7704,null
6/20/2014,327807787.00,58543,7717370000.00,597.40,18134100,4625,11.1028,null
6/21/2014,264496741.70,51463,7672030000.00,593.68,9256290,4775,9.0896,null
6/22/2014,294037767.32,49501,7703560000.00,595.90,10877700,4625,9.2146,null
6/23/2014,286087066.45,58270,7787160000.00,602.16,14053800,4125,10.2005,null
6/24/2014,506292160.81,64879,7683850000.00,593.97,14144900,4875,11.8841,null
6/25/2014,272692547.82,64445,7529260000.00,581.81,20687700,4775,11.7934,null
6/26/2014,252437021.70,60460,7329110000.00,566.14,14655900,4150,10.8022,null
6/27/2014,243849803.34,61810,7527840000.00,581.30,20814600,4600,10.2174,null
6/28/2014,194829511.88,56815,7761630000.00,599.08,13398100,4875,9.8442,null
6/29/2014,176610767.84,51869,7728190000.00,596.33,8897470,4250,8.9949,null
6/30/2014,331558755.31,65238,7812050000.00,602.62,46422400,3250,11.3329,null
7/1/2014,548153185.74,68895,8316770000.00,641.39,38446300,3200,12.0761,null
7/2/2014,530360390.25,66272,8314310000.00,641.04,25768200,3575,13.5419,null
7/3/2014,392894103.72,64050,8442770000.00,650.77,18949000,3250,11.2173,null
7/4/2014,216335805.40,61336,8365570000.00,644.65,22237200,4225,10.5176,null
7/5/2014,241094238.39,49118,8177490000.00,629.95,9105940,3725,8.2571,null
7/6/2014,197509663.33,52597,8203530000.00,631.77,10080000,3650,9.2298,null
7/7/2014,250309939.16,61719,8253710000.00,635.46,17813600,3525,10.6184,null
7/8/2014,213095959.91,70761,8088590000.00,622.57,10005500,4025,12.4422,null
7/9/2014,242939929.66,69260,8125370000.00,625.22,9819150,4175,11.8109,null
7/10/2014,290616626.42,64654,8122830000.00,624.83,15880700,3675,11.3145,null
7/11/2014,218373884.96,57719,8019000000.00,616.66,16467100,3775,10.6573,null
7/12/2014,261034159.98,54772,8219370000.00,631.88,13329000,4000,9.0932,null
7/13/2014,269644579.06,53063,8252240000.00,634.22,11291000,4075,9.4281,null
7/14/2014,251788473.25,60226,8155140000.00,626.56,12706800,3400,11.4755,null
7/15/2014,327406667.62,70190,8071770000.00,620.00,10873200,3550,11.9521,null
7/16/2014,306706985.03,65633,8100510000.00,622.01,13182400,4050,12.5688,null
7/17/2014,247392656.31,69178,8031440000.00,616.54,16576700,4350,12.6422,null
7/18/2014,281561620.06,62845,8110060000.00,622.37,14158100,4025,11.7072,null
7/19/2014,166086258.23,58462,8201340000.00,629.17,7222030,4325,10.3892,null
7/20/2014,141643462.14,53225,8196210000.00,628.56,5760120,4150,9.3141,null
7/21/2014,214654088.61,62436,8138520000.00,623.95,10711900,3775,10.2204,null
7/22/2014,188602143.30,65961,8119060000.00,622.27,9602880,3575,11.6571,null
7/23/2014,209211680.37,67440,8106260000.00,621.12,11056600,3600,11.0575,null
7/24/2014,277321390.49,66626,8087290000.00,619.50,20917200,3675,10.9367,null
7/25/2014,263884526.36,62765,7854660000.00,601.51,12279500,4075,10.2518,null
7/26/2014,176563021.42,58002,7857510000.00,601.54,10752900,3300,9.3836,null
7/27/2014,111980307.85,50710,7782830000.00,595.67,7774230,4050,8.5697,null
7/28/2014,236950659.58,62038,7765040000.00,594.14,19316400,3375,9.9731,null
7/29/2014,259134471.74,61859,7655040000.00,585.55,11275400,3800,10.3407,null
7/30/2014,199354083.60,66221,7646630000.00,584.74,14898800,4500,11.1440,null
7/31/2014,191756459.48,65066,7421870000.00,567.37,22467900,3600,10.5974,null
8/1/2014,230961121.59,71462,7670500000.00,586.20,18215900,3900,11.2454,null
8/2/2014,185047686.88,58564,7786620000.00,594.90,8359080,4250,9.1472,null
8/3/2014,206004090.44,51919,7710420000.00,588.89,9917990,3800,8.2771,null
8/4/2014,175485859.14,64843,7677850000.00,586.23,9867570,3425,10.4594,null
8/5/2014,278401101.53,74722,7716120000.00,589.01,10790800,3300,12.5365,null
8/6/2014,232673675.60,77830,7678040000.00,585.95,14497900,3825,12.7777,null
8/7/2014,208448997.45,69903,7663290000.00,584.65,11131400,4025,11.1143,null
8/8/2014,148389384.65,69610,7721090000.00,588.88,11072000,3975,11.2602,null
8/9/2014,207242510.30,62372,7770550000.00,592.47,7922070,4275,9.7065,null
8/10/2014,168803738.95,56139,7730000000.00,589.17,7555310,4450,9.4024,null
8/11/2014,270725814.34,72487,7760290000.00,591.28,14764200,4600,11.9586,null
8/12/2014,356224306.79,77933,7569070000.00,576.51,13978200,4475,12.4229,null
8/13/2014,376841173.21,76479,7490990000.00,570.38,25777500,3925,12.8052,null
8/14/2014,337444323.88,79877,7175190000.00,546.18,35803900,4375,12.4826,null
8/15/2014,348947187.44,69074,6717150000.00,511.14,25598300,4050,10.8796,null
8/16/2014,279325883.54,73382,6544250000.00,497.83,22832500,4250,14.3685,null
8/17/2014,192205725.32,58741,6826520000.00,519.14,24300900,4125,37.2322,null
8/18/2014,418214885.82,70887,6465210000.00,491.51,50783800,4575,11.2683,null
8/19/2014,241167620.84,73732,6072520000.00,461.48,38422400,4950,12.6451,null
8/20/2014,245226534.74,74262,6385230000.00,485.07,46527600,3950,12.2654,null
8/21/2014,292619277.25,74380,6721410000.00,510.45,49444200,4225,11.6847,null
8/22/2014,1669267931.68,67305,6817460000.00,517.58,36563900,3975,10.8162,null
8/23/2014,284278405.08,59124,6764340000.00,513.39,25171900,4000,8.9728,null
8/24/2014,178570314.02,56564,6567300000.00,498.29,19441700,4000,9.0009,null
8/25/2014,381770547.87,66541,6700090000.00,508.22,18356700,3275,15.9449,null
8/26/2014,871811764.57,73675,6626970000.00,502.54,23235100,4400,11.5414,null
8/27/2014,711015488.22,73326,6756340000.00,512.19,22648500,3800,11.5957,null
8/28/2014,334877520.93,69083,6741320000.00,510.88,19862000,4475,10.9309,null
8/29/2014,247616215.09,67248,6711080000.00,508.43,17624800,4350,10.2684,null
8/30/2014,272270373.44,64168,6715420000.00,508.59,9424070,4275,9.5959,null
8/31/2014,215984213.34,58321,6642630000.00,502.90,44632300,4825,8.9198,null
9/1/2014,270209880.79,67148,6313120000.00,477.79,20432000,3625,10.4962,null
9/2/2014,214840287.45,70486,6270970000.00,474.48,23337900,3550,11.3169,null
9/3/2014,184935636.35,74005,6304370000.00,476.87,13342200,4375,11.5879,null
9/4/2014,161360809.01,70501,6317100000.00,477.68,26081400,3950,11.0838,null
9/5/2014,162334249.81,67144,6477530000.00,489.67,15302500,3550,10.8669,null
9/6/2014,142232956.72,64830,6395630000.00,483.34,10601400,4425,10.0147,null
9/7/2014,119907337.34,61058,6421460000.00,485.13,8994050,3925,19.7728,null
9/8/2014,210516572.64,73413,6379410000.00,481.81,30238000,3925,11.4939,null
9/9/2014,178961466.63,78522,6289350000.00,474.88,21447800,3300,13.0376,null
9/10/2014,190284668.15,75781,6299070000.00,475.48,22787800,3875,14.3828,null
9/11/2014,155688843.77,66931,6355700000.00,479.62,16852900,4275,10.2516,null
9/12/2014,162711593.68,65856,6357290000.00,479.58,15437200,3925,10.3862,null
9/13/2014,118413004.70,62531,6335400000.00,477.79,15588000,4425,9.8614,null
9/14/2014,132739887.01,67717,6355140000.00,479.12,13105500,4150,10.7460,null
9/15/2014,151749948.23,75542,6339090000.00,477.76,15345200,3875,12.2457,null
9/16/2014,158652907.27,87098,6302440000.00,474.86,16797300,4125,14.4588,null
9/17/2014,164719481.12,79584,6185010000.00,465.86,21056800,4700,12.2147,null
9/18/2014,235045008.81,79049,6067610000.00,456.86,34483200,4475,12.4038,null
9/19/2014,250029702.13,71239,5634440000.00,424.10,37919700,4275,11.0440,null
9/20/2014,230286639.96,61977,5245150000.00,394.67,36863600,4125,9.9182,null
9/21/2014,285371085.50,60476,5425180000.00,408.08,26580100,4400,9.4578,null
9/22/2014,143134128.72,71776,5307360000.00,399.10,24127600,4000,11.4113,null
9/23/2014,174793885.44,75051,5348840000.00,402.09,45099500,3850,12.4365,null
9/24/2014,167648792.51,76447,5798220000.00,435.75,30627700,3925,12.5132,null
9/25/2014,159480879.53,78287,5632260000.00,423.16,26814400,4175,13.3008,null
9/26/2014,164563972.39,72847,5477970000.00,411.43,21460800,3725,47.5078,null
9/27/2014,114655820.48,65272,5374500000.00,403.56,15029300,3200,11.0947,null
9/28/2014,125309151.72,62254,5321420000.00,399.47,23613300,3300,10.8697,null
9/29/2014,189765381.28,74393,5022360000.00,376.93,32497700,3475,11.6148,null
9/30/2014,173450805.15,77883,5012450000.00,376.09,34707300,3850,12.2810,null
10/1/2014,195135592.03,79499,5165060000.00,387.43,26229400,3800,12.8134,null
10/2/2014,159281390.85,72862,5120700000.00,383.99,21777700,3575,11.5326,null
10/3/2014,165913609.68,73302,5004540000.00,375.18,30901200,3575,11.8000,null
10/4/2014,207185996.86,69515,4801920000.00,359.89,47236500,3550,13.0170,null
10/5/2014,249601607.72,66479,4389890000.00,328.92,83308100,4500,11.4647,null
10/6/2014,335167652.08,76848,4277430000.00,320.39,79011800,3900,12.5510,null
10/7/2014,237212652.46,78468,4414880000.00,330.58,49199900,3750,13.2179,null
10/8/2014,218601178.79,79532,4489870000.00,336.12,54736300,3350,12.9218,null
10/9/2014,284100642.36,78661,4713320000.00,352.75,83641100,3450,13.3323,null
10/10/2014,256044106.96,85266,4874190000.00,364.69,43665700,4200,13.4471,null
10/11/2014,214626518.16,65918,4831160000.00,361.36,13345200,3425,10.5408,null
10/12/2014,130797571.21,62432,4849070000.00,362.61,17552800,3725,10.9861,null
10/13/2014,234456384.85,74690,5055290000.00,377.92,35221400,3800,12.6631,null
10/14/2014,233438433.08,83450,5241030000.00,391.69,38491500,3400,13.4495,null
10/15/2014,204356457.27,76603,5366290000.00,400.95,25267100,3775,12.6089,null
10/16/2014,202906478.72,73179,5281630000.00,394.52,26990000,3750,12.0144,null
10/17/2014,197470859.74,72563,5125580000.00,382.76,13600700,3350,11.9063,null
10/18/2014,146308533.66,67187,5143260000.00,383.98,11416800,4225,10.7206,null
10/19/2014,113847287.52,62272,5242370000.00,391.25,5914570,3225,10.3349,null
10/20/2014,200752800.64,80546,5216560000.00,389.23,16419000,3700,12.5060,null
10/21/2014,171434475.09,79594,5126590000.00,382.42,14188900,3300,12.8132,null
10/22/2014,219249464.07,79399,5177640000.00,386.12,11641300,4350,12.5159,null
10/23/2014,218821849.58,82868,5136830000.00,382.96,26456900,3750,13.0896,null
10/24/2014,166438943.35,76992,4811290000.00,358.59,15585700,3800,12.3588,null
10/25/2014,179990591.14,74489,4812990000.00,358.61,18127500,4000,11.6231,null
10/26/2014,122668642.84,71097,4665040000.00,347.49,11272500,3175,11.1453,null
10/27/2014,161035074.80,80024,4764020000.00,354.78,13033000,3925,12.7435,null
10/28/2014,158494435.16,87402,4744450000.00,353.21,7845880,3650,13.4228,null
10/29/2014,202535752.69,93357,4797700000.00,357.09,18192700,3600,14.3018,null
10/30/2014,164519839.54,90922,4511760000.00,335.71,30177900,4200,13.7501,null
10/31/2014,155995435.74,88383,4638210000.00,345.01,12545400,4800,13.2567,null
11/1/2014,176569136.62,73556,4554320000.00,338.65,16677200,4050,13.0751,null
11/2/2014,104110368.82,73736,4386500000.00,326.07,8603620,3825,12.1209,null
11/3/2014,143309799.41,87387,4380950000.00,325.57,12948500,4225,13.3935,null
11/4/2014,196748031.40,91127,4403750000.00,327.16,15655500,4050,16.9883,null
11/5/2014,274628660.08,86610,4452510000.00,330.68,19817200,3725,13.0126,null
11/6/2014,184428768.77,92431,4571830000.00,339.46,18797000,3700,14.0829,null
11/7/2014,223951206.47,87793,4712700000.00,349.82,16834200,3625,13.8042,null
11/8/2014,124832113.93,74265,4610750000.00,342.15,8535470,3925,11.2269,null
11/9/2014,131234254.09,71182,4655480000.00,345.38,24205600,3575,14.9013,null
11/10/2014,226654925.97,85849,4884490000.00,362.26,30450100,3875,13.0194,null
11/11/2014,182802496.14,87257,4934270000.00,365.86,15838900,3350,13.4041,null
11/12/2014,280103141.03,92330,4964150000.00,367.99,45783200,3625,14.5447,null
11/13/2014,424051005.74,96166,5765520000.00,427.27,58945000,3550,15.1941,null
11/14/2014,497333834.92,88279,5647540000.00,418.42,29589200,3725,13.4734,null
11/15/2014,223790895.18,73954,5395770000.00,399.65,15727500,3675,11.3928,null
11/16/2014,202604644.15,73211,5060640000.00,374.73,11905600,3500,11.1193,null
11/17/2014,220105631.25,86546,5246000000.00,388.35,41518800,3875,14.8446,null
11/18/2014,303425022.46,85988,5239790000.00,387.79,32222500,3800,12.8259,null
11/19/2014,228706185.65,87633,5053560000.00,373.90,18931800,3475,13.5012,null
11/20/2014,299766486.75,87096,5141550000.00,380.31,25233200,3400,13.0894,null
11/21/2014,362704953.93,86872,4839570000.00,357.88,29850100,3125,13.3352,null
11/22/2014,221699891.32,74564,4755830000.00,351.60,15273000,3900,10.9987,null
11/23/2014,127918263.25,75163,4778440000.00,353.18,15151600,3625,11.5076,null
11/24/2014,184506928.20,85232,4966080000.00,366.95,30930100,3775,12.6663,null
11/25/2014,288758251.91,84558,5101970000.00,376.89,25442200,3150,12.5895,null
11/26/2014,244731686.69,86434,5091480000.00,376.02,18601700,3475,12.2580,null
11/27/2014,211494722.62,84351,5018040000.00,370.50,8748030,3425,12.0302,null
11/28/2014,380763819.22,86370,5004050000.00,369.37,22946500,3800,11.7841,null
11/29/2014,261894895.27,80431,5097280000.00,376.15,15375600,3900,11.2712,null
11/30/2014,261146616.36,82702,5090060000.00,375.51,9194440,3775,12.0364,null
12/1/2014,319416544.48,94871,5128700000.00,378.25,11763000,3575,14.0365,null
12/2/2014,384029012.65,99678,5143500000.00,379.25,12364100,3675,13.9261,null
12/3/2014,360510054.20,98042,5178450000.00,381.72,13340100,2950,13.7534,null
12/4/2014,314810489.59,98880,5098100000.00,375.72,14529600,3600,13.7458,null
12/5/2014,339994949.82,91967,5014290000.00,369.44,15181800,3900,13.5740,null
12/6/2014,209537648.71,81410,5115040000.00,376.76,7009320,3475,11.3794,null
12/7/2014,223829337.84,80024,5090240000.00,374.84,6491650,3275,11.4257,null
12/8/2014,514336229.76,85065,5093180000.00,374.96,18898700,3700,14.6297,null
12/9/2014,354423251.58,90653,4917110000.00,361.89,32915500,3600,13.1841,null
12/10/2014,321762540.83,89963,4786700000.00,352.20,16427700,3875,12.5821,null
12/11/2014,227895091.84,83990,4681040000.00,344.34,32431300,3625,11.8697,null
12/12/2014,216974879.37,80124,4770620000.00,350.83,16989800,3500,11.5541,null
12/13/2014,216840348.14,78693,4792870000.00,352.38,11675900,3600,10.8952,null
12/14/2014,183644049.06,76426,4717270000.00,346.73,12415200,3300,11.1907,null
12/15/2014,254280723.11,95946,4781560000.00,351.36,17264200,3950,14.7927,null
12/16/2014,287129097.93,97914,4705370000.00,345.67,30864900,3325,14.5826,null
12/17/2014,302795014.37,96295,4450380000.00,326.86,37567900,3050,14.9285,null
12/18/2014,332137174.40,98107,4355140000.00,319.79,39173000,3475,14.3591,null
12/19/2014,251888913.33,93477,4238930000.00,311.18,23823100,3225,14.4538,null
12/20/2014,208674332.73,91074,4327750000.00,317.62,20856700,3400,12.7846,null
12/21/2014,142155411.06,80034,4491320000.00,329.54,15207600,3650,11.3562,null
12/22/2014,273359877.11,88857,4376890000.00,321.07,22315100,3325,12.9839,null
12/23/2014,315867474.87,101615,4527490000.00,332.02,16574200,4025,14.3196,null
12/24/2014,233613110.60,88206,4561040000.00,334.38,15092300,3875,12.0990,null
12/25/2014,203666231.26,68427,4397250000.00,322.29,9883640,4125,9.3967,null
12/26/2014,165854567.17,73302,4355750000.00,319.15,16410500,3575,17.7312,null
12/27/2014,197469144.51,78324,4472050000.00,327.58,15185200,4000,18.5469,null
12/28/2014,197085775.04,74233,4317320000.00,316.16,11676600,4175,11.8416,null
12/29/2014,209628445.12,80514,4339700000.00,317.70,12302500,4075,14.2396,null
12/30/2014,279824991.12,85727,4272940000.00,312.72,12528300,3975,14.1506,null
12/31/2014,267369151.95,82138,4249480000.00,310.91,13942900,3725,12.1089,null
1/1/2015,131743302.51,57025,4380820000.00,320.44,8036550,4150,7.8561,null
1/2/2015,204841207.12,74944,4295210000.00,314.08,7860650,3900,11.1316,null
1/3/2015,241389624.77,85091,4307010000.00,314.85,33054400,4200,12.1148,null
1/4/2015,283487194.38,83115,3847150000.00,281.15,55629100,4175,20.3831,null
1/5/2015,265067527.96,94622,3628490000.00,265.08,43962800,4125,17.0646,null
1/6/2015,282282838.95,87693,3759970000.00,274.61,23245700,3875,12.9069,null
1/7/2015,334374412.37,91946,3918090000.00,286.08,24866800,3725,13.1339,null
1/8/2015,385118162.31,102295,4029490000.00,294.13,19982500,3550,15.3060,null
1/9/2015,284818041.77,102729,3869530000.00,282.38,18718600,3625,15.6105,null
1/10/2015,262383643.97,108113,3937990000.00,287.30,15264300,3700,15.5016,null
1/11/2015,323343832.18,91144,3764960000.00,274.61,18200800,3700,14.1001,null
1/12/2015,248321335.20,96039,3649970000.00,266.15,18880300,3850,32.5658,null
1/13/2015,409569207.97,100167,3668040000.00,267.39,72843900,2675,14.5777,null
1/14/2015,503030790.69,106088,3072020000.00,223.89,97638700,3950,16.2470,null
1/15/2015,448054163.99,118272,2427830000.00,176.90,81773500,3425,16.6468,null
1/16/2015,324428303.93,108073,2870180000.00,209.07,38421000,3650,15.4089,null
1/17/2015,245540607.37,89425,2853930000.00,207.83,23469700,3400,12.6527,null
1/18/2015,184106916.88,85636,2747730000.00,200.05,30085100,3875,12.4991,null
1/19/2015,189304070.78,96782,2905410000.00,211.47,18658300,3825,16.1601,null
1/20/2015,276299802.65,96416,2925910000.00,212.91,24051100,2775,14.1862,null
1/21/2015,276174527.42,102045,2905520000.00,211.38,29924600,3675,14.2549,null
1/22/2015,271828942.32,92528,3125520000.00,227.32,33544600,3550,13.0577,null
1/23/2015,222051807.17,88636,3211490000.00,233.52,24621700,3150,13.4535,null
1/24/2015,172226071.65,84834,3200970000.00,232.70,24782500,3000,11.5544,null
1/25/2015,227939156.86,86601,3403300000.00,247.35,33582700,3175,13.0460,null
1/26/2015,482738117.98,105747,3496650000.00,254.08,106794000,3225,16.1977,null
1/27/2015,301335154.97,99829,3760210000.00,273.17,44399000,3550,14.0208,null
1/28/2015,180945185.37,88337,3626050000.00,263.35,44352200,4025,12.0521,null
1/29/2015,190666071.00,88452,3213920000.00,233.35,32213400,4200,11.8957,null
1/30/2015,183374728.93,83439,3206940000.00,232.77,26605200,3475,11.5503,null
1/31/2015,153885943.19,84680,3120490000.00,226.44,23348200,3950,12.3198,null
2/1/2015,162778088.90,80534,2989460000.00,216.87,29128500,4200,11.3420,null
2/2/2015,171234176.09,83135,3123010000.00,226.49,30612100,3675,12.0694,null
2/3/2015,259306202.07,91982,3275110000.00,237.45,40783700,3450,13.1340,null
2/4/2015,268781234.67,89581,3138700000.00,227.51,26594300,3850,12.4599,null
2/5/2015,262064495.28,89560,3141730000.00,227.66,22516400,3850,12.5762,null
2/6/2015,178537420.09,84060,2994350000.00,216.92,24435300,4425,11.4875,null
2/7/2015,124822842.90,81842,3074140000.00,222.63,21604200,4125,11.5245,null
2/8/2015,133723166.38,85153,3144920000.00,227.69,17145200,3225,11.9319,null
2/9/2015,159656337.42,97571,3086220000.00,223.39,27791300,3925,13.8875,null
2/10/2015,163939932.78,105651,3044180000.00,220.28,21115100,3750,14.5838,null
2/11/2015,166040482.15,99317,3037370000.00,219.73,17201900,3875,14.7444,null
2/12/2015,154908609.18,92777,3030990000.00,219.21,15206200,3250,13.3808,null
2/13/2015,193251277.33,105049,3069830000.00,221.97,42744400,3475,16.0220,null
2/14/2015,150751101.09,107122,3258210000.00,235.53,49732500,4100,16.3403,null
2/15/2015,167765195.63,83928,3563290000.00,257.51,56552400,3475,13.6277,null
2/16/2015,150038016.81,104430,3250240000.00,234.82,28153700,3925,15.4068,null
2/17/2015,157762281.57,101868,3231750000.00,233.42,27363100,3800,15.6951,null
2/18/2015,174604385.03,102002,3376060000.00,243.78,25200800,3975,14.8353,null
2/19/2015,145459851.12,97591,3274980000.00,236.41,18270500,4200,13.9134,null
2/20/2015,148833370.68,95355,3329190000.00,240.25,23876700,3950,14.7486,null
2/21/2015,150306824.96,91012,3378660000.00,243.75,12284200,3500,13.3620,null
2/22/2015,100111713.30,84608,3390510000.00,244.54,19527000,3800,12.1967,null
2/23/2015,157836796.91,98949,3272880000.00,236.00,16400000,3425,14.0562,null
2/24/2015,167627615.47,104506,3315370000.00,239.00,14200400,3400,14.7304,null
2/25/2015,165951004.06,105429,3314640000.00,238.89,11496200,3975,15.1080,null
2/26/2015,214405305.89,100341,3294030000.00,237.34,13619400,3650,14.2680,null
2/27/2015,383873038.81,102857,3282410000.00,236.44,44013900,3925,14.5402,null
2/28/2015,149379330.80,91306,3520560000.00,253.52,13949300,3400,13.8933,null
3/1/2015,238175491.06,83602,3532050000.00,254.28,25213700,3650,12.3129,null
3/2/2015,502151701.86,104605,3617340000.00,260.36,40465700,3775,16.2104,null
3/3/2015,295644890.68,111341,3822510000.00,275.05,50461300,4000,15.5824,null
3/4/2015,214790263.86,99579,3920130000.00,281.99,41383000,3700,14.5684,null
3/5/2015,256660203.43,98932,3792480000.00,272.74,41302400,3000,14.6211,null
3/6/2015,209242303.11,95356,3833160000.00,275.60,28918900,3875,17.1311,null
3/7/2015,194303505.90,92801,3788190000.00,272.29,17825900,3425,13.0725,null
3/8/2015,646057821.23,87815,3846750000.00,276.43,22067900,4000,13.5222,null
3/9/2015,246198532.59,102276,3825250000.00,274.81,59178200,3425,15.2489,null
3/10/2015,309329143.38,108319,4035790000.00,289.86,67770800,3650,15.8540,null
3/11/2015,226892240.09,101387,4060030000.00,291.52,33963900,4125,15.3185,null
3/12/2015,248129090.51,96581,4125290000.00,296.13,32585200,3325,14.0462,null
3/13/2015,239793705.56,97236,4098250000.00,294.12,31421500,3575,13.9036,null
3/14/2015,223666673.07,88209,3964470000.00,284.44,22612300,3275,12.3519,null
3/15/2015,143635787.62,85144,3923350000.00,281.43,11970100,3700,11.9042,null
3/16/2015,228499389.93,101809,3983760000.00,285.69,21516100,3275,14.6513,null
3/17/2015,212179148.26,100575,4053230000.00,290.60,21497200,3525,14.2895,null
3/18/2015,375134185.12,102257,3977030000.00,285.07,57008000,3625,15.4297,null
3/19/2015,273904312.57,103047,3570820000.00,255.88,52732000,3550,15.9084,null
3/20/2015,200320538.50,100107,3642550000.00,260.96,18456700,3375,15.6486,null
3/21/2015,152069046.87,100476,3653040000.00,261.64,17130100,3675,14.7070,null
3/22/2015,110485317.56,85432,3629920000.00,259.92,18438100,3275,12.3081,null
